Num,Name,Ca,,, 
653,피자_뉴그릴드치킨 피자 밀스크린체다크림크러스트 (R),E,,,
654,피자_뉴그릴드치킨 피자 밀스크린치즈크러스트 (L),E,,,
655,피자_뉴그릴드치킨 피자 밀스크린치즈크러스트 (R),E,,,
656,피자_뉴그릴드치킨 피자 백미스크린 (L),E,,,
657,피자_뉴그릴드치킨 피자 백미스크린 (R),E,,,
658,피자_뉴그릴드치킨 피자 백미스크린치즈크러스트 (L),E,,,
659,피자_뉴그릴드치킨 피자 백미스크린치즈크러스트 (R),E,,,
660,피자_뉴그릴드치킨 피자 씬 (L),E,,,
661,피자_뉴그릴드치킨 피자 씬 (R),E,,,
662,피자_뉴그릴드치킨 피자 체다크림크러스트 (L),E,,,
663,피자_뉴그릴드치킨 피자 체다크림크러스트 (R),E,,,
664,피자_뉴그릴드치킨 피자 치즈크러스트 (L),E,,,
665,피자_뉴그릴드치킨 피자 치즈크러스트 (R),E,,,
666,피자_뉴그릴드치킨 피자 팬 (L),E,,,
667,피자_뉴그릴드치킨 피자 팬 (R),E,,,
668,피자_뉴그릴드치킨 피자 흑미스크린 (L),E,,,
669,피자_뉴그릴드치킨 피자 흑미스크린 (R),E,,,
670,피자_뉴그릴드치킨 피자 흑미스크린치즈크러스트 (L),E,,,
671,피자_뉴그릴드치킨 피자 흑미스크린치즈크러스트 (R),E,,,
672,피자_뉴욕소세지 피자 오리지널 (M),E,,,
673,피자_뉴욕스테이크 피자 (L),E,,,
674,피자_뉴욕 오리진 피자 오리지널 (L),E,,,
675,피자_뉴욕 오리진 피자 트리플치즈버스트 엣지 (L),E,,,
676,피자_뉴욕핫독 피자 (L),E,,,
677,피자_뉴욕핫독 피자 (R),E,,,
678,피자_뉴클리어 피자 (L),E,,,
679,피자_다넣었어 피자 (L),E,,,
680,피자_다이나믹고구마무스 피자 (L),E,,,
681,피자_단호박 피자 (L),E,,,
682,피자_단호박 피자 (L),E,,,
683,피자_단호박 피자 (L),E,,,
684,피자_단호박 피자 (L),E,,,
685,피자_단호박 피자 (L),E,,,
686,피자_단호박 피자 (M),E,,,
687,피자_단호박 피자 (R),E,,,
688,피자_단호박 피자 라이스골드 (F),E,,,
689,피자_단호박 피자 라이스골드 (L),E,,,
690,피자_단호박 피자 라이스골드 (R),E,,,
691,피자_단호박 피자 라이스바이트 (F),E,,,
692,피자_단호박 피자 라이스바이트 (L),E,,,
693,피자_단호박 피자 백미 (L),E,,,
694,피자_단호박 피자 백미 (R),E,,,
695,피자_단호박 피자 석쇠 (F),E,,,
696,피자_단호박 피자 석쇠 (L),E,,,
697,피자_단호박 피자 석쇠 (R),E,,,
698,피자_단호박 피자 치즈크러스트 (F),E,,,
699,피자_단호박 피자 치즈크러스트 (L),E,,,
700,피자_단호박 피자 치즈크러스트 (R),E,,,
701,피자_단호박 피자 팬 (F),E,,,
702,피자_단호박 피자 팬 (L),E,,,
703,피자_단호박 피자 팬 (R),E,,,
704,피자_달짝핫도그 피자 밀도우 (L),E,,,
705,피자_달짝핫도그 피자 밀도우 (R),E,,,
706,피자_달짝핫도그 피자 씬도우 (L),E,,,
707,피자_달짝핫도그 피자 씬도우 (R),E,,,
708,피자_달콤고구마 피자 (L),E,,,
709,피자_달콤고구마 피자,E,,,
710,피자_달콤구마 피자,E,,,
711,피자_달콤딥고구마 피자 밀도우 (L),E,,,
712,피자_달콤딥고구마 피자 밀도우 (R),E,,,
713,피자_달콤딥고구마 피자 씬도우 (L),E,,,
714,피자_달콤딥고구마 피자 씬도우 (R),E,,,
715,피자_달콤한나의고구마피자(L),E,,,
716,피자_달 피자 (L),E,,,
717,피자_닭발 피자 (L),E,,,
718,피자_닭발 피자 (XL),E,,,
719,피자_닭안심살 피자,E,,,
720,피자_대만감자 피자 (L),E,,,
721,피자_대새 피자 (L),E,,,
722,피자_대새 피자 (R),E,,,
723,피자_더블갈릭바베큐 피자,E,,,
724,피자_더블바베큐 불고기 피자 밀도우 (L),E,,,
725,피자_더블바베큐 불고기 피자 밀도우 (R),E,,,
726,피자_더블바베큐 불고기 피자 씬도우 (L),E,,,
727,피자_더블바베큐 불고기 피자 씬도우 (R),E,,,
728,피자_더블바베큐 피자 (L),E,,,
729,피자_더블바베큐 피자 (L),E,,,
730,피자_더블바베큐 피자 (L),E,,,
731,피자_더블바베큐피자 (L),E,,,
732,피자_더블불고기폭탄 피자 (L),E,,,
733,피자_더블불고기 피자 오리지널 (M),E,,,
734,피자_더블스테이크 피자 (L),E,,,
735,피자_더블스테이크 피자 (R),E,,,
736,피자_더블체다치즈버거 피자 (F),E,,,
737,피자_더블체다치즈버거 피자 (L),E,,,
738,피자_더블체다치즈버거 피자 (P),E,,,
739,피자_더블치즈 스테이크 피자 리치골드 (L),E,,,
740,피자_더블치즈 스테이크 피자 리치골드 (M),E,,,
741,피자_더블치즈 스테이크 피자 치즈크러스트 (L),E,,,
742,피자_더블치즈 스테이크 피자 치즈크러스트 (M),E,,,
743,피자_더블치즈버거 피자 (F),E,,,
744,피자_더블치즈버거 피자 (L),E,,,
745,피자_더블치즈버거 피자 (P),E,,,
746,피자_더블치즈베이컨 피자 (L),E,,,
747,피자_더블치즈불고기 피자 (L),E,,,
748,피자_더블치즈폭탄 피자 (L),E,,,
749,피자_더블치즈 피자 (L),E,,,
750,피자_더블치즈 피자 (L),E,,,
751,피자_더블치즈 피자 골드스윗 (G),E,,,
752,피자_더블치즈 피자 골드스윗 (L),E,,,
753,피자_더블치즈 피자 골드스윗 (R),E,,,
754,피자_더블치즈 피자 리코타링 (G),E,,,
755,피자_더블치즈 피자 리코타링 (L),E,,,
756,피자_더블치즈 피자 리코타링 (R),E,,,
757,피자_더블치즈 피자 석쇠 (G),E,,,
758,피자_더블치즈 피자 석쇠 (L),E,,,
759,피자_더블치즈 피자 석쇠 (R),E,,,
760,피자_더블치즈 피자 씬도우 (L),E,,,
761,피자_더블치즈 피자 씬도우 (R),E,,,
762,피자_더블치즈 피자 치즈링 (G),E,,,
763,피자_더블치즈 피자 치즈링 (L),E,,,
764,피자_더블치즈 피자 치즈링 (R),E,,,
765,피자_더블콤비네이션 피자 (L),E,,,
766,피자_더블페파로니폭탄 피자 (L),E,,,
767,피자_더블페퍼로니 피자 (L),E,,,
768,피자_더블페퍼로니 피자,E,,,
769,피자_더블포테이토 피자 (L),E,,,
770,피자_더블포테이토 피자 (L),E,,,
771,피자_더블포테이토 피자 (L),E,,,
772,피자_더블포테이토 피자 오리지널 (M),E,,,
773,피자_더블핫치킨폭탄 피자 (L),E,,,
774,피자_도이치바이트 피자,E,,,
775,피자_도이치 피자 밀도우 (L),E,,,
776,피자_도이치 피자 밀도우 (R),E,,,
777,피자_도이치 피자 씬도우 (L),E,,,
778,피자_도이치 피자 씬도우 (R),E,,,
779,피자_듬뿍체다페파로니 피자 (L),E,,,
780,피자_디럭스(치즈) 피자 고구마크러스트 (L),E,,,
781,피자_디럭스(치즈) 피자 고구마크러스트 (R),E,,,
782,피자_디럭스(치즈) 피자 밀스크린 (L),E,,,
783,피자_디럭스(치즈) 피자 밀스크린 (R),E,,,
784,피자_디럭스(치즈) 피자 밀스크린고구마크러스트 (L),E,,,
785,피자_디럭스(치즈) 피자 밀스크린고구마크러스트 (R),E,,,
786,피자_디럭스(치즈) 피자 밀스크린체다크림크러스트 (L),E,,,
787,피자_디럭스(치즈) 피자 밀스크린체다크림크러스트 (R),E,,,
788,피자_디럭스(치즈) 피자 밀스크린치즈크러스트 (L),E,,,
789,피자_디럭스(치즈) 피자 밀스크린치즈크러스트 (R),E,,,
790,피자_디럭스(치즈) 피자 백미스크린 (L),E,,,
791,피자_디럭스(치즈) 피자 백미스크린 (R),E,,,
792,피자_디럭스(치즈) 피자 백미스크린치즈크러스트 (L),E,,,
793,피자_디럭스(치즈) 피자 백미스크린치즈크러스트 (R),E,,,
794,피자_디럭스(치즈) 피자 씬 (L),E,,,
795,피자_디럭스(치즈) 피자 씬 (R),E,,,
796,피자_디럭스(치즈) 피자 체다크림크러스트 (L),E,,,
797,피자_디럭스(치즈) 피자 체다크림크러스트 (R),E,,,
798,피자_디럭스(치즈) 피자 치즈크러스트 (L),E,,,
799,피자_디럭스(치즈) 피자 치즈크러스트 (R),E,,,
800,피자_디럭스(치즈) 피자 팬 (L),E,,,
801,피자_디럭스(치즈) 피자 팬 (R),E,,,
802,피자_디럭스(치즈) 피자 흑미스크린 (L),E,,,
803,피자_디럭스(치즈) 피자 흑미스크린 (R),E,,,
804,피자_디럭스(치즈) 피자 흑미스크린치즈크러스트 (L),E,,,
805,피자_디럭스(치즈) 피자 흑미스크린치즈크러스트 (R),E,,,
806,피자_디럭스치즈 피자 라이스골드 (F),E,,,
807,피자_디럭스치즈 피자 라이스골드 (L),E,,,
808,피자_디럭스치즈 피자 라이스골드 (R),E,,,
809,피자_디럭스치즈 피자 라이스바이트 (F),E,,,
810,피자_디럭스치즈 피자 라이스바이트 (L),E,,,
811,피자_디럭스치즈 피자 석쇠 (F),E,,,
812,피자_디럭스치즈 피자 석쇠 (L),E,,,
813,피자_디럭스치즈 피자 석쇠 (R),E,,,
814,피자_디럭스치즈 피자 치즈크러스트 (F),E,,,
815,피자_디럭스치즈 피자 치즈크러스트 (L),E,,,
816,피자_디럭스치즈 피자 치즈크러스트 (R),E,,,
817,피자_디럭스치즈 피자 팬 (F),E,,,
818,피자_디럭스치즈 피자 팬 (L),E,,,
819,피자_디럭스치즈 피자 팬 (R),E,,,
820,피자_디아블로 (L),E,,,
821,피자_디아블로 피자,E,,,
822,피자_딥치즈고구마 피자 (L),E,,,
823,피자_딥치즈더블바베큐 피자 (L),E,,,
824,피자_딥치즈불닭 피자 (L),E,,,
825,피자_딥치즈콤비네이션 피자 (L),E,,,
826,피자_딥치즈포테이토 피자 (L),E,,,
827,피자_땡초참치마요 피자 (L),E,,,
828,피자_떡갈비 피자 (L),E,,,
829,피자_떡갈비 피자 (XL),E,,,
830,피자_떡갈비 피자 (XL),E,,,
831,피자_떡갈비 피자,E,,,
832,피자_라구미트볼 시카고 피자,E,,,
833,피자_라자냐 시카고 피자,E,,,
834,피자_랍스타미트 피자,E,,,
835,피자_랍스타스테이크 피자,E,,,
836,피자_랍스타 피자 라이스골드 (F),E,,,
837,피자_랍스타 피자 라이스골드 (L),E,,,
838,피자_랍스타 피자 라이스골드 (R),E,,,
839,피자_랍스타 피자 라이스바이트 (F),E,,,
840,피자_랍스타 피자 백미떡도우 (L),E,,,
841,피자_랍스타 피자 석쇠 (F),E,,,
842,피자_랍스타 피자 석쇠 (L),E,,,
843,피자_랍스타 피자 석쇠 (R),E,,,
844,피자_랍스타 피자 치즈크러스트 (F),E,,,
845,피자_랍스타 피자 치즈크러스트 (L),E,,,
846,피자_랍스타 피자 치즈크러스트 (R),E,,,
847,피자_랍스타 피자 팬 (F),E,,,
848,피자_랍스타 피자 팬 (L),E,,,
849,피자_랍스타 피자 팬 (R),E,,,
850,피자_레드불고기 피자 (L),E,,,
851,피자_레드핫치킨 피자 (L),E,,,
852,피자_레드핫카니발 피자 (L),E,,,
853,피자_레드핫카니발 피자 (M),E,,,
854,피자_로맨틱 하와이안 피자 밀도우 (L),E,,,
855,피자_로맨틱 하와이안 피자 밀도우 (R),E,,,
856,피자_로맨틱 하와이안 피자 씬도우 (L),E,,,
857,피자_로맨틱 하와이안 피자 씬도우 (R),E,,,
858,피자_로얄 립 스테이크 피자 골드바이트 (L),E,,,
859,피자_로얄 립 스테이크 피자 골드바이트 (M),E,,,
860,피자_로얄 립 스테이크 피자 노엣지 (L),E,,,
861,피자_로얄 립 스테이크 피자 노엣지 (M),E,,,
862,피자_로얄 립 스테이크 피자 리치골드 (L),E,,,
863,피자_로얄 립 스테이크 피자 리치골드 (M),E,,,
864,피자_로얄 립 스테이크 피자 치즈크러스트 (L),E,,,
865,피자_로얄 립 스테이크 피자 치즈크러스트 (M),E,,,
866,피자_로얄포테이토 피자,E,,,
867,피자_로제블랙소세지 피자,E,,,
868,피자_로즈 피자 밀도우 (L),E,,,
869,피자_로즈 피자 밀도우 (R),E,,,
870,피자_로즈 피자 씬도우 (L),E,,,
871,피자_로즈 피자 씬도우 (R),E,,,
872,피자_롤롤페파로니 피자 (L),E,,,
873,피자_리모 피자,E,,,
874,피자_리얼게살쉬림프 피자 (L),E,,,
875,피자_리얼단호박 피자 밀도우 (L),E,,,
876,피자_리얼단호박 피자 밀도우 (R),E,,,
877,피자_리얼단호박 피자 씬도우 (L),E,,,
878,피자_리얼단호박 피자 씬도우 (R),E,,,
879,피자_리얼랍스터스테이크 피자 골드스윗 (L),E,,,
880,피자_리얼랍스터스테이크 피자 리코타링 (L),E,,,
881,피자_리얼랍스터스테이크 피자 석쇠 (L),E,,,
882,피자_리얼랍스터스테이크 피자 씬도우 (L),E,,,
883,피자_리얼랍스터스테이크 피자 치즈링 (L),E,,,
884,피자_리얼불고기 피자 나폴리 (L),E,,,
885,피자_리얼불고기 피자 씬 (L),E,,,
886,피자_리얼불고기 피자 오리지널 (L),E,,,
887,피자_리얼불고기 피자 트리플치즈버스트 엣지 (L),E,,,
888,피자_리얼불고기피자 (L),E,,,
889,피자_리얼불콕 피자 (L),E,,,
890,피자_리얼불콕 피자 (R),E,,,
891,피자_리얼수제고구마 피자 (L),E,,,
892,피자_리얼시카고오리지널 피자 (L),E,,,
893,피자_리얼치즈피자 (L),E,,,
894,피자_리얼치즈 피자 밀도우 (L),E,,,
895,피자_리얼치즈 피자 밀도우 (R),E,,,
896,피자_리얼치즈 피자 씬도우 (L),E,,,
897,피자_리얼치즈 피자 씬도우 (R),E,,,
898,피자_리얼큐브달달구마 피자 (L),E,,,
899,피자_리얼페퍼로니피자(L),E,,,
900,피자_리얼핫도그 피자 (L),E,,,
901,피자_리얼핫도그 피자 (M),E,,,
902,피자_리치고구마치킨 피자 골드스윗 (L),E,,,
903,피자_리치고구마치킨 피자 골드스윗 (R),E,,,
904,피자_리치고구마치킨 피자 리코타링 (L),E,,,
905,피자_리치고구마치킨 피자 리코타링 (R),E,,,
906,피자_리치고구마치킨 피자 석쇠 (L),E,,,
907,피자_리치고구마치킨 피자 석쇠 (R),E,,,
908,피자_리치고구마치킨 피자 씬도우 (L),E,,,
909,피자_리치고구마치킨 피자 씬도우 (R),E,,,
910,피자_리치고구마치킨 피자 치즈링 (L),E,,,
911,피자_리치고구마치킨 피자 치즈링 (R),E,,,
912,피자_리치골드 피자 (XL),E,,,
913,피자_리치킨 BBQ 피자 (L),E,,,
914,피자_리치킨 BBQ 피자 (M),E,,,
915,피자_립스테이크&케이준쉬림프 피자 골드바이트 (L),E,,,
916,피자_립스테이크&케이준쉬림프 피자 노엣지 (L),E,,,
917,피자_립스테이크&케이준쉬림프 피자 리치골드 (L),E,,,
918,피자_립스테이크&케이준쉬림프 피자 치즈크러스트 (L),E,,,
919,피자_립스테이크&케이준쉬림프 피자 콘치즈포켓 (L),E,,,
920,피자_마가리타 피자 (F),E,,,
921,피자_마가리타 피자 (L),E,,,
922,피자_마가리타 피자 (P),E,,,
923,피자_마가리타 피자 (R),E,,,
924,피자_마늘통삼겹 피자 (L),E,,,
925,피자_마루베스트 피자 (L),E,,,
926,피자_마르게리타 피자,E,,,
927,피자_마블 피자 (L),E,,,
928,피자_마스터트리플코스 피자 오리지널 (L),E,,,
929,피자_마약 옥수수 피자,E,,,
930,피자_마약옥수수 피자,E,,,
931,피자_마약옥수수 피자,E,,,
932,피자_매드쉬림프피자(L),E,,,
933,피자_매운불고기 피자,E,,,
934,피자_매콤불고기 피자 (L),E,,,
935,피자_매콤핫치킨 피자 (L),E,,,
936,피자_맵고달고 피자 (L),E,,,
937,피자_맵단불고기 피자,E,,,
938,피자_메가쉬림프 피자 (L),E,,,
939,피자_멕시칸바이트 피자,E,,,
940,피자_멕시칸하바네로 피자 골드 (L),E,,,
941,피자_멕시칸하바네로 피자 골드 (R),E,,,
942,피자_멕시칸하바네로 피자 씬크러스트 (R),E,,,
943,피자_멕시칸하바네로 피자 에그타르트 (L),E,,,
944,피자_멕시칸하바네로 피자 에그타르트 (R),E,,,
945,피자_멕시칸하바네로 피자 오리진 (L),E,,,
946,피자_멕시칸하바네로 피자 오리진 (R),E,,,
947,피자_멕시칸하바네로 피자 치즈캡 (L),E,,,
948,피자_멕시칸하바네로 피자 치즈캡 (R),E,,,
949,피자_멕시칸하바네로 피자 크림치즈 (L),E,,,
950,피자_멕시칸하바네로 피자 크림치즈 (R),E,,,
951,피자_멜로우머쉬룸 피자 (F),E,,,
952,피자_멜로우머쉬룸 피자 (L),E,,,
953,피자_멜로우머쉬룸 피자 (P),E,,,
954,피자_멜로우머쉬룸 피자 (R),E,,,
955,피자_멜팅치즈 피자 (L),E,,,
956,피자_멜팅치즈 피자 (M),E,,,
957,피자_멜팅하와이안 피자 (L),E,,,
958,피자_멜팅하와이안 피자,E,,,
959,피자_모모스테키 피자 (L),E,,,
960,피자_모모스테키 피자 (M),E,,,
961,피자_모자이크 피자 씬 (L),E,,,
962,피자_모자이크 피자 씬 (R),E,,,
963,피자_모짜렐라 루꼴라 포카챠,E,,,
964,피자_목동 피자 (L),E,,,
965,피자_목동 피자 (R),E,,,
966,피자_몬스터고구마 피자 (L),E,,,
967,피자_몬스터꿀고구마 피자 (L),E,,,
968,피자_몬스터불고기 피자 (L),E,,,
969,피자_몬스터스테이크불갈비 피자 (L),E,,,
970,피자_몬스터이탈리안 피자 (L),E,,,
971,피자_몬스터콤비네이션 피자 (L),E,,,
972,피자_몬스터페퍼로니 피자 (L),E,,,
973,피자_몬스터포테이토 피자 (L),E,,,
974,피자_몬스터하와이안쉬림프 피자 (L),E,,,
975,피자_몽뻬르 피자 (L),E,,,
976,피자_묻고페퍼더블로가 피자 (R),E,,,
977,피자_묻고페퍼더블로가 피자 (L),E,,,
978,피자_미스터트리오 피자 골드 (L),E,,,
979,피자_미스터트리오 피자 골드 (R),E,,,
980,피자_미스터트리오 피자 노엣지 (L),E,,,
981,피자_미스터트리오 피자 노엣지 (R),E,,,
982,피자_미스터트리오 피자 에그타르트 (L),E,,,
983,피자_미스터트리오 피자 에그타르트 (R),E,,,
984,피자_미스터트리오 피자 치즈캡 (L),E,,,
985,피자_미스터트리오 피자 치즈캡 (R),E,,,
986,피자_미스터트리오 피자 크림치즈 (L),E,,,
987,피자_미스터트리오 피자 크림치즈 (R),E,,,
988,피자_미트러버 피자,E,,,
989,피자_미트살라미 피자 (L),E,,,
990,피자_미트살라미 피자 (M),E,,,
991,피자_바베큐골드포크 피자 (L),E,,,
992,피자_바베큐골드포크 피자 (M),E,,,
993,피자_바베큐불고기 피자 (L),E,,,
994,피자_바베큐치킨콤보 피자 (L),E,,,
995,피자_바베큐치킨 피자 (L),E,,,
996,피자_바베큐치킨 피자 (L),E,,,
997,피자_바베큐치킨 피자 (L),E,,,
998,피자_바베큐치킨 피자 바이트 (L),E,,,
999,피자_바베큐포테이토 피자 (L),E,,,
1000,피자_바베큐플래터 피자 (L),E,,,
1001,피자_바베큐플래터 피자 (M),E,,,
1002,피자_바삭한허니비피자(L),E,,,
1003,피자_바이트골드 피자 (L),E,,,
1004,피자_바질레드페퍼로니 피자,E,,,
1005,피자_바질플렉스 피자 (XL),E,,,
